report_date,tBalance,yBalance,total_purchase_amt,direct_purchase_amt,purchase_bal_amt,purchase_bank_amt,total_redeem_amt,consume_amt,transfer_amt,tftobal_amt,tftocard_amt,share_amt,category1,category2,category3,category4,index,Interest_O_N,Interest_1_W,Interest_2_W,Interest_1_M,Interest_3_M,Interest_6_M,Interest_9_M,Interest_1_Y,mfd_daily_yield,mfd_7daily_yield
2014-02-04,14534004870,14495278557,83653646,81355092,14062302,67292790,44927333,14428523,30498810,9930337,20568473,2298554,10980803.0,373534.0,0.0,3074186.0,149.0,4.435,4.983,5.733,5.441,5.6,4.9941,4.9998,5.0001,1.6193,6.36
2014-02-05,14647641156,14534004870,209043990,206723577,21148444,185575133,95407704,34014315,61393389,14581824,46811565,2320413,18826073.0,11575400.0,0.0,3612842.0,149.0,4.435,4.983,5.733,5.441,5.6,4.9941,4.9998,5.0001,1.6193,6.36
2014-02-06,14763866096,14647641156,227860276,225540877,30213062,195327815,111635336,37275155,74360181,27131322,47228859,2319399,17247754.0,8449817.0,0.0,11577584.0,149.0,4.435,4.983,5.733,5.441,5.6,4.9941,4.9998,5.0001,1.6193,6.36
2014-02-07,15069202104,14763866096,578818221,576343567,133973411,442370156,273482213,28411171,245071042,43274926,201796116,2474654,9555600.0,10711762.0,350000.0,7793809.0,150.0,4.27,5.409,5.65,5.4,5.6,4.9939,4.9998,5.0001,1.7017,6.096
2014-02-08,15244025335,15069202104,358255468,355819907,40691777,315128130,183432237,29127148,154305089,17759331,136545758,2435561,13886035.0,3396018.0,908800.0,10936295.0,151.0,4.25,5.25,5.43,5.811,5.605,4.9936,4.9999,5.0001,1.6795,6.135
2014-02-09,15322982520,15244025335,341911234,339490129,51108036,288382093,262954049,28979242,233974807,22488350,211486457,2421105,14553637.0,5319961.0,0.0,9105644.0,151.0,4.25,5.25,5.43,5.811,5.605,4.9936,4.9999,5.0001,1.6795,6.135
2014-02-10,15538694249,15322982520,647465140,645043184,125447760,519595424,431753411,52832088,378921323,31775846,347145477,2421956,24745375.0,11119259.0,6295100.0,10672354.0,152.0,4.3035,5.299,5.422,5.849,5.6031,4.9936,5.0,5.0001,1.7004,6.225
2014-02-11,16114439292,15538694249,818803205,816390370,245808059,570582311,243058162,39473499,203584663,30415422,173169241,2412835,18333333.0,10147754.0,2900000.0,8092412.0,153.0,4.137,5.201,5.28,5.758,5.6005,4.9936,5.0,5.0001,1.6769999999999998,6.263
2014-02-12,16522863143,16114439292,763009770,760453811,182145168,578308643,354585919,49996692,304589227,48908222,255681005,2555959,32197400.0,9476462.0,200000.0,8122830.0,154.0,4.075,5.178,5.22,5.65,5.6012,4.9955,5.0,5.0001,1.6702,6.297999999999999
2014-02-13,16786803951,16522863143,626698794,624058677,111451545,512607132,362757986,49969512,312788474,33636126,279152348,2640117,18145364.0,22342585.0,0.0,9481563.0,155.0,3.669,5.021,4.911,5.629,5.6037,4.9963,5.0,5.0007,1.6705,6.334
2014-02-14,17014252486,16786803951,490710434,488021625,133959311,354062314,263261899,114214873,149047026,47348366,101698660,2688809,20723108.0,14158629.0,66400000.0,12933136.0,156.0,3.278,4.436,4.563,5.493,5.6005,4.9966,5.0,5.0001,1.661,6.311
2014-02-15,17148181972,17014252486,255393179,252650784,50504975,202145809,121463693,23332090,98131603,26924012,71207591,2742395,5267476.0,10252720.0,2000.0,7809894.0,156.0,3.278,4.436,4.563,5.493,5.6005,4.9966,5.0,5.0001,1.661,6.311
2014-02-16,17296449376,17148181972,331324628,328597307,61936172,266661135,183057224,27525012,155532212,34056657,121475555,2727321,8113290.0,8867039.0,600000.0,9944683.0,156.0,3.278,4.436,4.563,5.493,5.6005,4.9966,5.0,5.0001,1.661,6.311
2014-02-17,17596758169,17296449376,706118060,703414276,101445973,601968303,405809267,25038922,380770345,67346083,313424262,2703784,4229717.0,8624234.0,0.0,12184971.0,157.0,2.951,3.879,4.483,5.365,5.6,4.9984,5.0,5.0001,1.6526,6.2589999999999995
2014-02-18,17919195990,17596758169,593563145,590856887,81848295,509008592,271125324,41210804,229914520,48672510,181242010,2706258,10186242.0,13450561.0,800000.0,16774001.0,158.0,2.68,3.743,4.639,5.2985,5.6,4.9993,5.0,5.0001,1.6433,6.2410000000000005
2014-02-19,18003573505,17919195990,408367966,405532115,45373979,360158136,323990451,27154783,296835668,37714675,259120993,2835851,12388897.0,4284479.0,410000.0,10071407.0,159.0,2.403,3.762,4.678,5.2942,5.6,4.9998,5.0,5.0001,1.6337,6.22
2014-02-20,18251643286,18003573505,478925191,476045215,102087332,373957883,230855410,42179906,188675504,35175830,153499674,2879976,18477114.0,6298735.0,400000.0,17004057.0,160.0,1.981,3.703,4.149,5.22,5.596,4.9999,5.0,5.0001,1.6358,6.2010000000000005
2014-02-21,18426710525,18251643286,353981687,351086615,52081757,299004858,178914448,35272987,143641461,38164915,105476546,2895072,18613738.0,9106001.0,200000.0,7353248.0,161.0,1.764,3.595,4.0,5.176,5.5775,4.9996,5.0,5.0001,1.6282,6.183
2014-02-22,18573998113,18426710525,282022706,279083130,97883214,181199916,134735118,37388618,97346500,13927043,83419457,2939576,18635912.0,7360790.0,250000.0,11141916.0,161.0,1.764,3.595,4.0,5.176,5.5775,4.9996,5.0,5.0001,1.6282,6.183
2014-02-23,18715837772,18573998113,337053711,334129711,70825865,263303846,195214052,27025520,168188532,22090461,146098071,2924000,18202900.0,1758155.0,0.0,7064465.0,161.0,1.764,3.595,4.0,5.176,5.5775,4.9996,5.0,5.0001,1.6282,6.183
2014-02-24,18898684661,18715837772,656317045,653397733,203203164,450194569,473470156,38373586,435096570,38390594,396705976,2919312,18666250.0,5194943.0,100000.0,14412393.0,162.0,1.7,3.339,3.97,4.968,5.5665,5.0,5.0,5.0001,1.6323,6.136
2014-02-25,19163035198,18898684661,563505889,560651569,134346664,426304905,299155352,50699394,248455958,43867571,204588387,2854320,27591630.0,9923101.0,140000.0,13044663.0,163.0,1.72,3.278,3.811,4.519,5.5585,5.0,5.0,5.0001,1.6039,6.114
2014-02-26,19559016661,19163035198,680801145,677828663,202317738,475510925,284819682,53686988,231132694,44707073,186425621,2972482,34530463.0,3973616.0,10000.0,15172909.0,164.0,1.75,3.072,3.822,4.4435,5.5415,5.0,5.0,5.0001,1.5959999999999999,6.093
2014-02-27,19739139913,19559016661,672909288,669926875,141301002,528625873,492786036,61051395,431734641,33471939,398262702,2982413,31417663.0,12043988.0,1200000.0,16389744.0,165.0,1.75,3.43,3.761,4.368,5.536,5.0,5.0,5.0001,1.5792,6.062
2014-02-28,19845831463,19739139913,428721754,425722217,86054744,339667473,322030204,48124571,273905633,40145953,233759680,2999537,28938140.0,4281597.0,3230000.0,11674834.0,166.0,1.8458,3.529,3.753,4.316,5.529,5.0,5.0,5.0001,1.5719999999999998,6.031000000000001
2014-03-01,19997418032,19845831463,362865580,359812461,103652657,256159804,211279011,39537010,171742001,46757660,124984341,3053119,16236939.0,11679842.0,200000.0,11420229.0,166.0,1.8458,3.529,3.753,4.316,5.529,5.0,5.0,5.0001,1.5719999999999998,6.031000000000001
2014-03-02,20027420845,19997418032,276202230,273172567,90720059,182452508,246199417,46033199,200166218,38505331,161660887,3029663,24814295.0,6693602.0,100000.0,14425302.0,166.0,1.8458,3.529,3.753,4.316,5.529,5.0,5.0,5.0001,1.5719999999999998,6.031000000000001
2014-03-03,20019709347,20027420845,505305862,502322723,139970256,362352467,513017360,45213317,467804043,65897484,401906559,2983139,13301127.0,11634038.0,0.0,20278152.0,167.0,2.085,2.821,3.734,4.262,5.519,5.0,5.0,5.0001,1.5559,5.928
2014-03-04,20293292709,20019709347,524146340,521192622,206653555,314539067,250562978,44291502,206271476,42801499,163469977,2953718,13248763.0,13002493.0,200000.0,17840246.0,168.0,2.083,3.5135,3.8,4.365,5.515,5.0,5.0,5.0001,1.5429,5.895
2014-03-05,20538515447,20293292709,454295491,451245946,91287267,359958679,209072753,48032386,161040367,44777164,116263203,3049545,21573262.0,17519904.0,500000.0,8439220.0,169.0,2.09,3.798,3.8,4.45,5.5105,5.0,5.0,5.0001,1.5411,5.864
2014-03-06,20857153333,20538515447,561787770,558722119,240492858,318229261,243149884,30563498,212586386,34572653,178013733,3065651,12569692.0,10468619.0,230000.0,7295187.0,170.0,2.0547,2.486,3.762,4.64,5.5067,5.0,5.0,5.0001,1.5259,5.835
2014-03-07,20946205892,20857153333,380139779,377058943,95021643,282037300,291087220,42629946,248457274,37427390,211029884,3080836,15219807.0,11707169.0,300000.0,15402970.0,171.0,1.9948,2.403,3.052,4.586,5.504,5.0,5.0,5.0001,1.517,5.805
2014-03-08,21049156859,20946205892,243274169,240156774,54611908,185544866,140323202,43290047,97033155,21505157,75527998,3117395,20009862.0,7517068.0,0.0,15763117.0,171.0,1.9948,2.403,3.052,4.586,5.504,5.0,5.0,5.0001,1.517,5.805
2014-03-09,21087596875,21049156859,244752519,241650547,68363391,173287156,206312503,31892792,174419711,26451130,147968581,3101972,12028402.0,3778937.0,0.0,16085453.0,171.0,1.9948,2.403,3.052,4.586,5.504,5.0,5.0,5.0001,1.517,5.805
2014-03-10,21276894327,21087596875,497338076,494278563,146463415,347815148,308040624,53902450,254138174,66525423,187612751,3059513,31128809.0,11391360.0,0.0,11382281.0,172.0,1.919,2.358,2.625,4.574,5.502,5.0,5.0,5.0,1.5048,5.716
2014-03-11,21211355257,21276894327,430500816,427448087,194534475,232913612,496039886,47244953,448794933,27674624,421120309,3052729,25105453.0,10878123.0,0.0,11261377.0,173.0,1.873,2.258,2.295,4.293,5.5002,5.0,5.0,5.0,1.4965,5.69
2014-03-12,21171871886,21211355257,377007897,373891397,132571107,241320290,416491268,34788679,381702589,65733259,315969330,3116500,14853107.0,10147331.0,0.0,9788241.0,174.0,1.9,2.211,2.208,3.872,5.5,5.0,5.0,5.0,1.4997,5.667999999999999
2014-03-13,21201185254,21171871886,346286910,343188988,102654466,240534522,316973542,47886605,269086937,55076814,214010123,3097922,28036133.0,11078163.0,0.0,8772309.0,175.0,1.96,2.5,2.277,3.83,5.5,5.0,5.0,5.0,1.4878,5.647
2014-03-14,21205507113,21201185254,315897431,312802600,77247724,235554876,311575572,44371878,267203694,33333597,233870097,3094831,14641147.0,16992883.0,0.0,12737848.0,176.0,1.8765,2.527,2.608,3.868,5.5,5.0,5.0,5.0,1.4831,5.627999999999999
2014-03-15,21250115067,21205507113,287407002,284310353,62427388,221882965,242799048,34294409,208504639,17959278,190545361,3096649,11529715.0,12385767.0,0.0,10378927.0,176.0,1.8765,2.527,2.608,3.868,5.5,5.0,5.0,5.0,1.4831,5.627999999999999
2014-03-16,21128917911,21250115067,269387391,266319616,71014819,195304797,390584547,19600978,370983569,25259589,345723980,3067775,9109958.0,1489905.0,0.0,9001115.0,176.0,1.8765,2.527,2.608,3.868,5.5,5.0,5.0,5.0,1.4831,5.627999999999999
2014-03-17,21027301401,21128917911,339008082,336026313,70763233,265263080,440624592,50250618,390373974,54475186,335898788,2981769,14133944.0,12153500.0,0.0,23963174.0,177.0,1.869,2.671,2.7,3.938,5.5,5.0,5.0,5.0,1.4628,5.568
2014-03-18,21052539792,21027301401,435479117,432490715,149391004,283099711,410240726,54642238,355598488,31133912,324464576,2988402,14884614.0,13768856.0,400000.0,25588768.0,178.0,2.05,2.88,2.88,4.022,5.5,5.0,5.0,5.0,1.4726,5.555
2014-03-19,20982254939,21052539792,359014064,355963833,76164526,279799307,429298917,30164627,399134290,51068160,348066130,3050231,9159892.0,5923150.0,100000.0,14981585.0,179.0,2.8025,3.422,3.8,4.412,5.5,5.0,5.0,5.0,1.4786,5.544
2014-03-20,21011190054,20982254939,365011495,361964978,159168755,202796223,336076380,36054285,300022095,26850670,273171425,3046517,15617501.0,9694564.0,10000.0,10732220.0,180.0,3.011,3.474,3.641,4.619,5.5,5.0,5.0,5.0,1.4772,5.537999999999999
2014-03-21,21033886586,21011190054,282351818,279298412,81707625,197590787,259655286,39994785,219660501,49883826,169776675,3053406,14312959.0,6599091.0,0.0,19082735.0,181.0,2.5,3.6,3.78,4.895,5.5,5.0,5.0,5.0,1.4787,5.535
2014-03-22,21087547309,21033886586,191700135,188663159,104204913,84458246,138039412,33200246,104839166,21342777,83496389,3036976,18996630.0,4236366.0,0.0,9967250.0,181.0,2.5,3.6,3.78,4.895,5.5,5.0,5.0,5.0,1.4787,5.535
2014-03-23,21068560367,21087547309,167456369,164431433,61783931,102647502,186443311,30812667,155630644,23200850,132429794,3024936,17490217.0,4597217.0,0.0,8725233.0,181.0,2.5,3.6,3.78,4.895,5.5,5.0,5.0,5.0,1.4787,5.535
2014-03-24,20943915442,21068560367,313180334,310195156,121357732,188837424,437825259,38247589,399577670,35544574,364033096,2985178,21650053.0,4961853.0,500000.0,11135683.0,182.0,2.5,3.578,3.823,5.148,5.5,5.0,5.0,5.0,1.4542,5.511
2014-03-25,20945549933,20943915442,314345006,311396094,94883459,216512635,312710515,47181167,265529348,43213212,222316136,2948912,13937470.0,21295497.0,0.0,11948200.0,183.0,2.5,3.6295,4.064,5.125,5.5,5.0,5.0,5.0,1.446,5.496
2014-03-26,20768231244,20945549933,272935544,269973892,118271061,151702831,450254233,38674025,411580208,51808075,359772133,2961652,20212220.0,5598087.0,0.0,12863718.0,184.0,2.52,3.868,4.53,4.835,5.5,5.0,5.0,5.0,1.4345,5.472
2014-03-27,20675390684,20768231244,266231082,263304080,106411792,156892288,359071642,36993856,322077786,33134383,288943403,2927002,20201000.0,4421787.0,0.0,12371069.0,185.0,2.658,4.812,5.161,4.938,5.5,5.0,5.0,5.0,1.4273,5.445
2014-03-28,20495913093,20675390684,225966355,223056705,69697401,153359304,405443946,37979942,367464004,35799401,331664603,2909650,14429832.0,9811169.0,0.0,13738941.0,186.0,2.75,4.168,5.46,4.769,5.5,5.0,5.0,5.0,1.4255,5.415
2014-03-29,20501158022,20495913093,160250985,157359026,54547795,102811231,155006056,31519710,123486346,32626204,90860142,2891959,17664795.0,4687901.0,100000.0,9067014.0,186.0,2.75,4.168,5.46,4.769,5.5,5.0,5.0,5.0,1.4255,5.415
2014-03-30,20441977145,20501158022,205533934,202657833,64340475,138317358,264714811,34723348,229991463,45887646,184103817,2876101,14600415.0,9441313.0,0.0,10681620.0,186.0,2.75,4.168,5.46,4.769,5.5,5.0,5.0,5.0,1.4255,5.415
2014-03-31,20417009416,20441977145,398884905,396026448,154073551,241952897,423852634,48345100,375507534,56545010,318962524,2858457,15131526.0,19797628.0,210000.0,13205946.0,187.0,2.8,4.184,5.467,4.617,5.5,5.0,5.0,5.0,1.431,5.361000000000001
2014-04-01,20592900643,20417009416,453320585,450478122,146539591,303938531,277429358,49540539,227888819,37116613,190772206,2842463,16208162.0,13781112.0,280000.0,19271265.0,188.0,2.866,4.205,4.503,4.6,5.5,5.0,5.0,5.0,1.4368,5.356
2014-04-02,20675635695,20592900643,355347118,352449616,141024158,211425458,272612066,51040952,221571114,28301147,193269967,2897502,16141646.0,21068826.0,200000.0,13630480.0,189.0,2.95,4.225,4.504,4.6,5.5,5.0,5.0,5.0,1.4369999999999998,5.357
2014-04-03,20772907358,20675635695,363877120,360958034,165866758,195091276,266605457,45762040,220843417,46915541,173927876,2919086,12047671.0,14437186.0,380000.0,18897183.0,190.0,2.95,4.103,4.457,4.6,5.5,5.0,5.0,5.0,1.4364,5.362
2014-04-04,20824610615,20772907358,251895894,248968008,62838487,186129521,200192637,37871189,162321448,35154471,127166977,2927886,14199433.0,12740751.0,1000000.0,9931005.0,191.0,2.763,2.997,4.278,4.597,5.5,5.0,5.0,5.0,1.4338,5.367000000000001
2014-04-05,20863747475,20824610615,202336542,199391149,68763348,130627801,163199682,43889726,119309956,23061774,96248182,2945393,19793373.0,13249520.0,0.0,10846833.0,191.0,2.763,2.997,4.278,4.597,5.5,5.0,5.0,5.0,1.4338,5.367000000000001
2014-04-06,20853648046,20863747475,129477254,126550557,36688261,89862296,139576683,29557907,110018776,41472248,68546528,2926697,21741519.0,1500329.0,0.0,6316059.0,191.0,2.763,2.997,4.278,4.597,5.5,5.0,5.0,5.0,1.4338,5.367000000000001
2014-04-07,20873617708,20853648046,196936223,194021386,64582752,129438634,176966561,40119763,136846798,35095605,101751193,2914837,16019023.0,11785356.0,0.0,12315384.0,191.0,2.763,2.997,4.278,4.597,5.5,5.0,5.0,5.0,1.4338,5.367000000000001
2014-04-08,20978372726,20873617708,354770149,351854096,104834487,247019609,250015131,44570398,205444733,31814997,173629736,2916053,19314599.0,7143351.0,1500000.0,16612448.0,192.0,2.713,3.591,4.21,4.437,5.5,5.0,5.0,5.0,1.4263,5.367999999999999
2014-04-09,21072390013,20978372726,383347565,380410136,150308931,230101205,289330278,50308002,239022276,37522743,201499533,2937429,18615068.0,12029732.0,5000000.0,14663202.0,193.0,2.74,3.67,4.182,4.401,5.5,5.0,5.0,5.0,1.4239,5.36
2014-04-10,21172042609,21072390013,386567460,383627601,164835943,218791658,286914864,53154622,233760242,44846276,188913966,2939859,22256126.0,18501491.0,0.0,12397005.0,194.0,2.74,3.708,3.715,4.375,5.5,5.0,5.0,5.0,1.4202,5.351
2014-04-11,21132795057,21172042609,237829882,234895147,71143892,163751255,277077434,84205696,192871738,31674982,161196756,2934735,22915837.0,19982491.0,30000000.0,11307368.0,195.0,2.75,3.701,3.703,4.209,5.5,5.0,5.0,5.0,1.4106,5.3389999999999995
2014-04-12,21187141790,21132795057,177642053,174695525,63462337,111233188,123295320,39287860,84007460,23075537,60931923,2946528,18311613.0,10760873.0,1000000.0,9215374.0,195.0,2.75,3.701,3.703,4.209,5.5,5.0,5.0,5.0,1.4106,5.3389999999999995
2014-04-13,21216380053,21187141790,208172985,205239452,95888440,109351012,178934722,50587988,128346734,16961535,111385199,2933533,21354731.0,7508517.0,6000000.0,15724740.0,195.0,2.75,3.701,3.703,4.209,5.5,5.0,5.0,5.0,1.4106,5.3389999999999995
2014-04-14,21110246338,21216380053,309853269,306943182,110231602,196711580,415986984,40950669,375036315,48560908,326475407,2910087,16499997.0,13988693.0,1600000.0,8861979.0,196.0,2.639,3.57,3.7,4.165,5.5,5.0,5.0,5.0,1.4048,5.3
2014-04-15,21253634493,21110246338,428681231,425805725,166536898,259268827,285293076,35499014,249794062,25902576,223891486,2875506,8301757.0,11161767.0,0.0,16035490.0,197.0,2.449,3.444,3.388,4.102,5.5,5.0,5.0,5.0,1.4022,5.287000000000001
2014-04-16,21385567691,21253634493,387847838,384939019,153844890,231094129,255914640,43923418,211991222,34265047,177726175,2908819,11575616.0,14041543.0,500000.0,17806259.0,198.0,2.298,2.726,3.003,4.085,5.5,5.0,5.0,5.0,1.3958,5.272
2014-04-17,21476018746,21385567691,355792647,352880124,159555287,193324837,265341592,38627405,226714187,43037306,183676881,2912523,13706522.0,15642976.0,0.0,9277907.0,199.0,2.181,2.721,2.764,4.06,5.5,5.0,5.0,5.0,1.3866,5.252999999999999
2014-04-18,21489366220,21476018746,239300383,236377510,73108437,163269073,225952909,32020413,193932496,42736396,151196100,2922873,12809085.0,7519332.0,100000.0,11591996.0,200.0,2.0,2.761,2.782,3.93,5.5,5.0,5.0,5.0,1.3841,5.239
2014-04-19,21611720646,21489366220,268729366,265789873,146828058,118961815,146374940,33261685,113113255,27904791,85208464,2939493,10339303.0,6045501.0,100000.0,16776881.0,200.0,2.0,2.761,2.782,3.93,5.5,5.0,5.0,5.0,1.3841,5.239
2014-04-20,21641922394,21611720646,191259529,188336377,71649902,116686475,161057781,35438855,125618926,40827019,84791907,2923152,13594139.0,11989773.0,200000.0,9654943.0,200.0,2.0,2.761,2.782,3.93,5.5,5.0,5.0,5.0,1.3841,5.239
2014-04-21,21647421805,21641922394,301134667,298219498,109912061,188307437,295635256,65340198,230295058,40422597,189872461,2915169,26604522.0,9785580.0,10000000.0,18950096.0,201.0,1.98,2.713,2.994,3.767,5.5,5.0,5.0,5.0,1.3866,5.2
2014-04-22,21663860421,21647421805,285248757,282350142,94938709,187411433,268810141,46610311,222199830,46793868,175405962,2898615,20659354.0,9066361.0,3500000.0,13384596.0,202.0,1.9262,3.029,3.311,3.808,5.5,5.0,5.0,5.0,1.3813,5.188
2014-04-23,21699066792,21663860421,313677307,310757394,101574511,209182883,278470936,47960929,230510007,59708761,170801246,2919913,19546607.0,6627122.0,0.0,21787200.0,203.0,1.963,3.08,3.715,3.9511,5.5,5.0,5.0,5.0,1.3654,5.171
2014-04-24,21792888929,21699066792,318358891,315468612,141918866,173549746,224536754,43022139,181514615,33308384,148206231,2890279,18081663.0,7820522.0,0.0,17119954.0,204.0,2.303,3.521,4.147,4.32,5.5,5.0,5.0,5.0,1.3515,5.152
2014-04-25,21786052069,21792888929,220927432,218042417,83493221,134549196,227764292,41053152,186711140,30947018,155764122,2885015,22010904.0,6160902.0,0.0,12881346.0,205.0,2.31,3.503,4.329,4.286,5.49,5.0,5.0,5.0,1.344,5.13
2014-04-26,21779554522,21786052069,151625415,148727987,56777731,91950256,158122962,34986838,123136124,19403230,103732894,2897428,20485811.0,4358700.0,0.0,10142327.0,205.0,2.31,3.503,4.329,4.286,5.49,5.0,5.0,5.0,1.344,5.13
2014-04-27,21734477096,21779554522,146837951,143955720,61671443,82284277,191915377,28315151,163600226,56209644,107390582,2882231,13113694.0,5166372.0,500000.0,9535085.0,205.0,2.31,3.503,4.329,4.286,5.49,5.0,5.0,5.0,1.344,5.13
2014-04-28,21731689633,21734477096,324937272,322059893,125000679,197059214,327724735,53228205,274496530,58440825,216055705,2877379,29942962.0,9068195.0,0.0,14217048.0,206.0,2.406,4.025,4.543,4.6,5.4982,5.0,5.0,5.0,1.3506,5.067
2014-04-29,21754718388,21731689633,330607104,327753580,127521090,200232490,307578349,48275458,259302891,68367067,190935824,2853524,16959147.0,12786405.0,5500000.0,13029906.0,207.0,2.604,4.0738,4.885,4.593,5.5,5.0,5.0,5.0,1.3459999999999999,5.048
2014-04-30,21732973743,21754718388,260091330,257193410,79931074,177262336,281835975,61314568,220521407,48418212,172103195,2897920,32431548.0,14736022.0,2000000.0,12146998.0,208.0,2.5,4.134,4.176,4.604,5.495,5.0,5.0,5.0,1.3511,5.04
2014-05-01,21782656094,21732973743,193045106,190175350,58404844,131770506,143362755,46481549,96881206,18924739,77956467,2869756,20007633.0,15114464.0,0.0,11359452.0,208.0,2.5,4.134,4.176,4.604,5.495,5.0,5.0,5.0,1.3511,5.04
2014-05-02,21786770288,21782656094,125336258,122453074,33113882,89339192,121222064,24171256,97050808,24940239,72110569,2883184,8038233.0,5887972.0,0.0,10245051.0,208.0,2.5,4.134,4.176,4.604,5.495,5.0,5.0,5.0,1.3511,5.04
2014-05-03,21772296733,21786770288,185094488,182203439,54073496,128129943,199568043,41506485,158061558,44076367,113985191,2891049,19600662.0,11321084.0,80000.0,10504739.0,208.0,2.5,4.134,4.176,4.604,5.495,5.0,5.0,5.0,1.3511,5.04
2014-05-04,21662162261,21772296733,303087562,300180905,88981143,211199762,413222034,65972622,347249412,53215849,294033563,2906657,30053897.0,18155143.0,2000000.0,15763582.0,209.0,2.4,3.683,3.708,4.5,5.482,5.0,5.0,5.0,1.3543,5.029
2014-05-05,21723755629,21662162261,370924149,368099706,102948704,265151002,309330781,66043856,243286925,50320676,192966249,2824443,19063438.0,18803977.0,9800000.0,18376441.0,210.0,2.37,3.14,3.158,4.058,5.4655,5.0,5.0,5.0,1.3378,5.022
2014-05-06,21700649661,21723755629,318002728,315096777,81567892,233528885,341108696,61126871,279981825,43725251,236256574,2905951,28463064.0,19529487.0,0.0,13134320.0,211.0,2.37,3.092,3.158,3.941,5.4474,5.0,5.0,5.0,1.3831,5.042
2014-05-07,21878604180,21700649661,417327518,414463880,164553784,249910096,239372999,40650214,198722785,50672610,148050175,2863638,15217788.0,10674770.0,200000.0,14557656.0,212.0,2.37,3.1125,3.092,3.882,5.4167,5.0,5.0,5.0,1.3393,5.0360000000000005
2014-05-08,21998255437,21878604180,392838756,390000657,156177372,233823285,273187499,47941936,225245563,31709467,193536096,2838099,21313500.0,12667055.0,500000.0,13461381.0,213.0,2.23,3.204,3.106,3.79,5.3992,5.0,5.0,5.0,1.3221,5.0280000000000005
2014-05-09,22031990475,21998255437,281479009,278616335,127662531,150953804,247743971,48319772,199424199,25566249,173857950,2862674,19011357.0,12793116.0,0.0,16515299.0,214.0,2.2205,3.194,3.121,3.773,5.3909,5.0,5.0,5.0,1.3244,5.022
2014-05-10,22171982318,22031990475,287240171,284388148,79585779,204802369,147248328,38040745,109207583,28255521,80952062,2852023,17043831.0,7918673.0,0.0,13078241.0,214.0,2.2205,3.194,3.121,3.773,5.3909,5.0,5.0,5.0,1.3244,5.022
2014-05-11,22201460800,22171982318,182424063,179585742,55148430,124437312,152945581,38400973,114544608,22454098,92090510,2838321,23244761.0,4769740.0,0.0,10386472.0,214.0,2.2205,3.194,3.121,3.773,5.3909,5.0,5.0,5.0,1.3244,5.022
2014-05-12,22232616489,22201460800,325108597,322293245,95909491,226383754,293952908,48093256,245859652,34572657,211286995,2815352,23459482.0,11948012.0,0.0,12685762.0,215.0,2.2135,3.18,3.198,3.66,5.3764,5.0,5.0,5.0,1.3083,4.968999999999999
2014-05-13,22249939607,22232616489,275241493,272439137,91142159,181296978,257918375,61456142,196462233,20219614,176242619,2802356,22002316.0,20692588.0,0.0,18761238.0,216.0,2.35,3.181,3.2498,3.617,5.3414,5.0,5.0,5.0,1.3022,4.9239999999999995
2014-05-14,22239188687,22249939607,305474522,302621995,100837254,201784741,316225442,45318037,270907405,25171614,245735791,2852527,12943426.0,21431187.0,0.0,10943424.0,217.0,2.3666,3.236,3.233,3.5675,5.3198,5.0,5.0,5.0,1.2986,4.902
2014-05-15,22314248133,22239188687,313367089,310522196,93964517,216557679,238307643,37879297,200428346,39601697,160826649,2844893,13850161.0,10501873.0,0.0,13527263.0,218.0,2.35,3.1355,3.202,3.651,5.2665,5.0,5.0,5.0,1.2971,4.888
2014-05-16,22264120640,22314248133,231967423,229109632,72479256,156630376,282094916,37551420,244543496,40061114,204482382,2857791,17461049.0,8162758.0,0.0,11927613.0,219.0,2.37,3.129,3.127,3.69,5.2418,5.0,5.0,5.01,1.2986,4.874
2014-05-17,22289250136,22264120640,170983868,168161205,50405690,117755515,145854372,32944450,112909922,36624963,76284959,2822663,14418686.0,8480027.0,400000.0,9645737.0,219.0,2.37,3.129,3.127,3.69,5.2418,5.0,5.0,5.01,1.2986,4.874
2014-05-18,22300229759,22289250136,164419642,161609998,51132867,110477131,153440019,40062277,113377742,26863477,86514265,2809644,13566710.0,11286898.0,0.0,15208669.0,219.0,2.37,3.129,3.127,3.69,5.2418,5.0,5.0,5.01,1.2986,4.874
2014-05-19,22265516283,22300229759,259077930,256179008,71313677,184865331,293791406,51391608,242399798,60660169,181739629,2898922,23700171.0,11164863.0,400000.0,16126574.0,220.0,2.396,3.1,3.1318,3.736,5.2142,5.0,5.0,5.011,1.3283,4.853
2014-05-20,22459430866,22265516283,453955303,451059660,243711613,207348047,260040720,47536760,212503960,22815508,189688452,2895643,15528877.0,17605031.0,1000000.0,13402852.0,221.0,2.427,3.361,3.579,4.095,5.1772,5.0,5.0,5.003,1.3308,4.868
2014-05-21,22507006862,22459430866,297799722,294888620,130386891,164501729,250223726,45455883,204767843,29873517,174894326,2911102,18485493.0,13919627.0,0.0,13050763.0,222.0,2.528,3.353,3.925,4.2,5.1215,5.0,5.0,5.0026,1.3230000000000002,4.882
2014-05-22,22600534926,22507006862,344636549,341774952,167436704,174338248,251108485,45562332,205546153,29111692,176434461,2861597,24143791.0,7775269.0,0.0,13643272.0,223.0,2.51,3.419,3.919,4.203,5.0935,5.0,5.0,5.0014,1.2887,4.877
